,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size
1642,Female,No,43,Yes,Doctor,1.0,0.0,4.0
1644,Male,No,41,No,Artist,5.0,0.0,2.0
1645,Female,No,29,Yes,Healthcare,9.0,0.0,2.0
1650,Male,Yes,40,Yes,Artist,5.0,0.0,1.0
1651,Female,Yes,40,Yes,Artist,0.0,2.0,2.0
1653,Female,No,36,Yes,Marketing,,0.0,4.0
1654,Female,Yes,71,Yes,Lawyer,2.0,0.0,6.0
1655,Female,Yes,30,No,Engineer,5.0,1.0,2.0
1656,Female,Yes,40,No,Engineer,1.0,1.0,4.0
1657,Male,Yes,43,No,Entertainment,0.0,1.0,5.0
1658,Male,Yes,40,Yes,Entertainment,3.0,1.0,3.0
1660,Male,Yes,49,No,Executive,1.0,2.0,7.0
1661,Male,Yes,51,No,Artist,0.0,1.0,5.0
1662,Female,Yes,39,No,Doctor,1.0,1.0,9.0
1663,Male,Yes,23,No,Healthcare,1.0,0.0,5.0
1664,Male,Yes,53,No,Engineer,0.0,1.0,6.0
1665,Female,No,35,No,Engineer,9.0,0.0,5.0
1666,Male,No,35,No,Executive,2.0,0.0,4.0
1667,Male,Yes,30,Yes,Doctor,1.0,0.0,9.0
1668,Male,Yes,39,No,Engineer,2.0,1.0,2.0
1670,Female,No,53,No,Marketing,0.0,0.0,1.0
1671,Female,No,36,Yes,Engineer,8.0,0.0,1.0
1673,Female,No,40,Yes,Engineer,1.0,0.0,1.0
1674,Female,Yes,36,Yes,Artist,0.0,1.0,4.0
1676,Male,No,31,No,Doctor,1.0,0.0,2.0
1677,Male,Yes,41,Yes,Healthcare,0.0,1.0,4.0
1678,Male,Yes,48,No,Artist,0.0,1.0,4.0
1679,Female,Yes,38,Yes,Artist,5.0,1.0,3.0
1680,Male,Yes,49,No,Artist,1.0,0.0,5.0
1681,Male,Yes,42,Yes,Doctor,1.0,0.0,2.0
1682,Male,Yes,28,Yes,Executive,14.0,2.0,9.0
1683,Male,Yes,51,No,Entertainment,0.0,2.0,4.0
1684,Male,Yes,41,No,Artist,1.0,1.0,2.0
1685,Female,Yes,57,No,Engineer,0.0,1.0,6.0
1687,Male,Yes,29,No,Executive,3.0,1.0,5.0
1689,Male,Yes,49,Yes,Artist,0.0,2.0,2.0
1690,Female,No,28,No,Engineer,6.0,0.0,3.0
1691,Female,Yes,48,No,Engineer,1.0,1.0,4.0
1692,Female,Yes,51,No,Engineer,5.0,1.0,4.0
1693,Female,Yes,48,No,Engineer,5.0,1.0,6.0
1694,Female,Yes,48,No,Engineer,5.0,1.0,5.0
1695,Female,Yes,52,No,Engineer,9.0,1.0,4.0
1696,Female,Yes,39,No,Engineer,8.0,1.0,4.0
1697,Female,Yes,50,No,Engineer,7.0,1.0,5.0
1698,Female,No,33,No,Engineer,1.0,0.0,9.0
1700,Male,Yes,30,No,Marketing,2.0,2.0,5.0
1701,Female,Yes,46,No,Engineer,8.0,1.0,2.0
1702,Male,No,36,No,Marketing,0.0,0.0,4.0
1704,Male,Yes,26,No,Entertainment,1.0,0.0,1.0
1705,Male,Yes,33,No,Executive,0.0,0.0,2.0
1706,Male,Yes,50,Yes,Entertainment,,1.0,5.0
1708,Male,Yes,48,Yes,Engineer,6.0,1.0,5.0
1709,Male,No,31,Yes,Artist,5.0,0.0,1.0
1710,Female,Yes,38,No,Engineer,,1.0,2.0
1711,Female,No,21,No,Healthcare,5.0,0.0,1.0
1712,Female,Yes,50,No,Entertainment,8.0,1.0,5.0
1713,Male,No,23,No,Healthcare,9.0,0.0,6.0
1714,Female,Yes,21,No,Healthcare,0.0,0.0,2.0
1715,Male,Yes,71,No,Lawyer,1.0,0.0,2.0
1717,Female,Yes,32,No,Engineer,7.0,2.0,5.0
1718,Male,Yes,29,No,Engineer,0.0,1.0,3.0
1719,Male,Yes,42,Yes,Artist,0.0,1.0,4.0
1720,Male,No,20,No,Doctor,0.0,0.0,6.0
1721,Male,Yes,36,No,Executive,1.0,0.0,6.0
1722,Female,Yes,42,No,Engineer,0.0,2.0,6.0
1724,Male,No,25,No,Homemaker,,0.0,2.0
1725,Female,No,30,No,Engineer,10.0,0.0,8.0
1726,Female,No,28,No,Homemaker,9.0,0.0,9.0
1727,Male,Yes,42,Yes,Entertainment,7.0,0.0,6.0
1728,Male,Yes,38,Yes,Artist,1.0,0.0,4.0
1730,Female,Yes,52,No,Engineer,,1.0,5.0
1731,Female,Yes,29,Yes,Doctor,0.0,1.0,2.0
1733,Female,No,38,No,Engineer,1.0,0.0,2.0
1734,Male,Yes,37,Yes,Engineer,1.0,1.0,4.0
1735,Female,Yes,65,No,Lawyer,1.0,0.0,1.0
1737,Male,Yes,59,Yes,Engineer,0.0,1.0,2.0
1738,Female,Yes,47,Yes,Artist,1.0,1.0,5.0
1740,Male,Yes,39,Yes,Executive,,2.0,4.0
1741,Female,Yes,32,Yes,Doctor,8.0,2.0,2.0
1742,Male,Yes,37,Yes,Artist,9.0,0.0,1.0
1743,Male,No,39,Yes,Artist,4.0,0.0,1.0
1744,Male,Yes,39,No,Doctor,1.0,1.0,5.0
1745,Male,Yes,60,No,Executive,7.0,1.0,2.0
1747,Male,Yes,51,Yes,Executive,9.0,0.0,1.0
1748,Male,Yes,48,No,Artist,1.0,0.0,3.0
1750,Female,Yes,29,No,Engineer,1.0,0.0,2.0
1751,Female,Yes,43,Yes,Entertainment,0.0,0.0,2.0
1752,Male,No,25,No,Doctor,5.0,0.0,1.0
1753,Female,Yes,75,No,Lawyer,0.0,0.0,1.0
1755,Male,Yes,86,No,Marketing,1.0,0.0,1.0
1756,Female,Yes,50,Yes,Entertainment,1.0,0.0,2.0
1757,Male,Yes,73,No,Lawyer,1.0,2.0,9.0
1758,Male,No,87,Yes,Lawyer,1.0,0.0,2.0
1763,Male,Yes,53,No,Executive,2.0,2.0,4.0
1765,Male,Yes,47,Yes,Executive,3.0,2.0,3.0
1766,Male,Yes,59,No,Executive,1.0,2.0,4.0
1767,Male,Yes,82,No,Lawyer,1.0,0.0,1.0
1772,Female,Yes,83,Yes,Lawyer,13.0,2.0,2.0
1773,Male,Yes,49,No,Executive,0.0,2.0,4.0
1775,Male,Yes,69,No,Lawyer,1.0,1.0,2.0
1776,Male,Yes,40,Yes,Entertainment,9.0,1.0,2.0
1777,Male,Yes,87,Yes,Lawyer,1.0,2.0,2.0
1778,Male,Yes,68,Yes,Healthcare,0.0,1.0,3.0
1780,Male,Yes,67,Yes,Artist,0.0,2.0,5.0
1782,Male,Yes,65,Yes,Lawyer,1.0,0.0,1.0
1783,Male,No,29,Yes,Doctor,0.0,0.0,4.0
1784,Male,Yes,60,Yes,Entertainment,,1.0,3.0
1786,Male,Yes,57,Yes,Doctor,0.0,0.0,1.0
1788,Male,Yes,39,No,Entertainment,1.0,1.0,2.0
1791,Male,Yes,65,No,Executive,8.0,1.0,2.0
1792,Male,No,47,No,Lawyer,,0.0,2.0
1793,Female,Yes,40,Yes,Artist,8.0,1.0,2.0
1798,Female,No,32,Yes,Artist,7.0,0.0,1.0
1799,Female,Yes,41,Yes,Artist,3.0,1.0,2.0
1800,Female,Yes,27,Yes,Healthcare,6.0,1.0,2.0
1801,Female,Yes,58,No,Artist,0.0,1.0,3.0
1802,Female,Yes,61,Yes,Entertainment,1.0,1.0,5.0
1805,Male,No,33,Yes,Healthcare,2.0,0.0,3.0
1806,Male,No,31,No,Artist,0.0,0.0,2.0
1807,Male,No,37,Yes,Entertainment,1.0,0.0,1.0
1808,Male,Yes,38,Yes,Artist,1.0,1.0,2.0
1809,Male,Yes,81,Yes,Lawyer,0.0,0.0,1.0
1810,Male,Yes,61,Yes,Executive,0.0,2.0,3.0
1812,Female,Yes,48,Yes,Artist,8.0,2.0,4.0
1816,Female,No,25,Yes,Healthcare,8.0,0.0,1.0
1817,Female,No,73,Yes,Lawyer,1.0,0.0,1.0
1818,Female,Yes,43,No,Artist,4.0,1.0,4.0
1819,Female,Yes,39,No,Doctor,1.0,1.0,4.0
1822,Male,No,22,No,Healthcare,9.0,0.0,6.0
1823,Female,No,31,Yes,Artist,2.0,0.0,2.0
1825,Male,Yes,42,Yes,Entertainment,1.0,1.0,4.0
1826,Male,No,25,No,Entertainment,7.0,0.0,4.0
1828,Male,Yes,29,Yes,Healthcare,1.0,0.0,2.0
1829,Male,Yes,39,Yes,Entertainment,2.0,1.0,2.0
1830,Male,Yes,33,No,Engineer,14.0,0.0,1.0
1832,Male,Yes,38,No,Entertainment,2.0,0.0,3.0
1834,Male,Yes,67,No,Artist,1.0,1.0,2.0
1836,Male,Yes,70,Yes,Lawyer,,2.0,2.0
1840,Female,No,23,Yes,Healthcare,1.0,0.0,4.0
1841,Male,Yes,80,No,Executive,0.0,0.0,1.0
1842,Male,Yes,40,No,Engineer,14.0,1.0,5.0
1844,Female,Yes,31,No,Engineer,8.0,0.0,4.0
1845,Female,Yes,20,No,Engineer,1.0,0.0,2.0
1846,Male,Yes,31,Yes,Executive,1.0,2.0,2.0
1847,Male,Yes,50,Yes,Executive,0.0,2.0,5.0
1848,Male,Yes,67,No,Lawyer,0.0,0.0,2.0
1849,Female,Yes,43,Yes,Doctor,9.0,1.0,1.0
1850,Female,Yes,85,Yes,Lawyer,5.0,2.0,3.0
1851,Female,Yes,65,Yes,Artist,1.0,1.0,3.0
1852,Male,Yes,71,No,Executive,1.0,1.0,4.0
1853,Female,No,20,No,Healthcare,1.0,0.0,6.0
1855,Male,Yes,87,Yes,Artist,,0.0,1.0
1856,Female,Yes,37,Yes,Artist,4.0,0.0,2.0
1858,Female,No,29,Yes,Artist,3.0,0.0,4.0
1861,Female,No,42,Yes,Artist,0.0,0.0,2.0
1862,Female,Yes,45,Yes,Artist,9.0,1.0,2.0
1863,Male,Yes,59,Yes,Entertainment,1.0,1.0,4.0
1864,Male,No,19,No,Doctor,0.0,0.0,5.0
1867,Female,Yes,42,No,Artist,1.0,0.0,1.0
1868,Female,No,37,Yes,Doctor,7.0,0.0,5.0
1872,Female,Yes,30,Yes,Entertainment,0.0,0.0,4.0
1874,Female,Yes,65,Yes,Lawyer,1.0,2.0,2.0
1877,Male,No,36,Yes,Entertainment,0.0,0.0,1.0
1878,Female,Yes,26,Yes,Homemaker,1.0,2.0,4.0
1879,Male,No,25,No,Executive,,0.0,4.0
1881,Male,Yes,37,Yes,Entertainment,,1.0,2.0
1882,Male,No,30,No,Artist,0.0,0.0,3.0
1883,Male,Yes,46,Yes,Entertainment,1.0,1.0,4.0
1886,Female,No,31,Yes,Artist,5.0,0.0,1.0
1887,Male,Yes,45,Yes,Executive,4.0,2.0,5.0
1888,Male,Yes,55,No,Engineer,1.0,0.0,5.0
1889,Female,Yes,51,Yes,Engineer,2.0,0.0,1.0
1890,Female,No,29,Yes,Homemaker,5.0,0.0,7.0
1891,Female,Yes,74,Yes,Artist,1.0,2.0,2.0
1892,Male,Yes,69,No,Entertainment,1.0,1.0,3.0
1894,Male,Yes,41,Yes,Executive,0.0,1.0,2.0
1895,Male,Yes,29,No,Healthcare,1.0,0.0,3.0
1896,Male,Yes,39,Yes,Artist,0.0,0.0,1.0
1897,Female,Yes,74,No,Entertainment,,2.0,3.0
1898,Female,No,59,Yes,Artist,4.0,0.0,1.0
1900,Male,No,33,No,Artist,0.0,0.0,1.0
1901,Male,No,31,No,Entertainment,9.0,0.0,2.0
1902,Male,Yes,46,No,Artist,0.0,1.0,3.0
1903,Female,Yes,63,Yes,Artist,0.0,0.0,2.0
1905,Female,No,53,Yes,Engineer,1.0,0.0,5.0
1906,Male,Yes,59,No,Entertainment,1.0,0.0,1.0
1907,Male,Yes,84,Yes,Lawyer,,0.0,2.0
1909,Male,Yes,35,Yes,Artist,8.0,0.0,1.0
1911,Male,Yes,67,No,Lawyer,0.0,2.0,2.0
1915,Female,No,33,Yes,Healthcare,4.0,0.0,8.0
1916,Female,No,32,No,Doctor,0.0,0.0,4.0
1917,Male,Yes,59,No,Artist,5.0,2.0,2.0
1920,Female,Yes,41,Yes,Healthcare,1.0,1.0,2.0
1921,Female,Yes,71,Yes,Lawyer,1.0,0.0,1.0
1922,Female,No,33,Yes,Healthcare,1.0,0.0,6.0
1923,Female,Yes,46,Yes,Artist,,1.0,2.0
1924,Female,No,78,Yes,Lawyer,1.0,0.0,3.0
1925,Female,Yes,69,No,Lawyer,,2.0,2.0
1927,Male,Yes,43,Yes,Executive,2.0,2.0,3.0
1931,Male,Yes,47,No,Entertainment,3.0,1.0,2.0
1932,Male,Yes,69,No,Artist,0.0,0.0,1.0
1933,Male,Yes,41,Yes,Entertainment,,0.0,5.0
1934,Male,Yes,33,No,Executive,4.0,0.0,6.0
1935,Male,No,27,Yes,Healthcare,6.0,0.0,5.0
1936,Male,Yes,38,Yes,Engineer,6.0,0.0,2.0
1938,Male,Yes,27,Yes,Artist,10.0,0.0,2.0
1939,Female,Yes,51,Yes,Homemaker,9.0,0.0,2.0
1943,Male,Yes,42,Yes,Doctor,8.0,0.0,2.0
1945,Male,No,36,Yes,Artist,14.0,0.0,2.0
1948,Male,No,30,No,Doctor,1.0,0.0,2.0
1949,Female,Yes,53,Yes,Artist,,0.0,2.0
1950,Male,Yes,45,Yes,Artist,5.0,1.0,2.0
1953,Female,Yes,36,Yes,Marketing,5.0,0.0,1.0
1954,Male,No,32,No,Engineer,0.0,0.0,4.0
1955,Female,Yes,51,Yes,Artist,0.0,0.0,2.0
1957,Male,Yes,81,No,Lawyer,1.0,0.0,2.0
1958,Male,Yes,72,Yes,Artist,1.0,1.0,4.0
1962,Female,Yes,41,No,Entertainment,4.0,1.0,4.0
1963,Female,No,49,No,Engineer,12.0,0.0,1.0
1964,Female,No,51,No,Entertainment,0.0,0.0,1.0
1965,Male,Yes,28,No,Healthcare,0.0,1.0,5.0
1966,Male,No,37,Yes,Healthcare,5.0,0.0,2.0
1967,Female,Yes,63,Yes,Artist,1.0,1.0,3.0
1970,Female,Yes,51,No,Artist,6.0,0.0,1.0
1971,Male,Yes,26,No,Entertainment,3.0,0.0,2.0
1972,Male,Yes,61,No,Artist,0.0,0.0,1.0
1974,Female,Yes,45,Yes,Artist,0.0,1.0,3.0
1975,Male,Yes,29,Yes,Entertainment,1.0,2.0,2.0
1976,Male,Yes,47,No,Artist,0.0,0.0,5.0
1978,Male,No,40,No,Marketing,0.0,0.0,5.0
1979,Male,No,45,Yes,Artist,1.0,0.0,1.0
1981,Male,Yes,38,Yes,Artist,0.0,0.0,3.0
1982,Female,No,38,Yes,Artist,8.0,0.0,2.0
1983,Female,Yes,48,Yes,Engineer,7.0,0.0,3.0
1984,Female,No,71,Yes,Doctor,0.0,0.0,1.0
1985,Female,Yes,46,Yes,Artist,3.0,0.0,3.0
1986,Female,Yes,46,Yes,Artist,9.0,0.0,2.0
1987,Female,Yes,49,Yes,Artist,7.0,0.0,2.0
1988,Male,Yes,43,No,Entertainment,0.0,0.0,3.0
1989,Female,No,38,Yes,Artist,6.0,0.0,4.0
1991,Female,Yes,46,Yes,Engineer,0.0,0.0,4.0
1992,Female,No,28,Yes,Engineer,9.0,0.0,3.0
1993,Female,No,41,Yes,Entertainment,5.0,0.0,4.0
1994,Female,No,32,Yes,Artist,9.0,0.0,5.0
1997,Male,No,27,No,Healthcare,0.0,0.0,5.0
2002,Male,No,28,No,Marketing,2.0,0.0,8.0
2004,Male,Yes,67,No,Entertainment,5.0,1.0,4.0
2005,Male,Yes,46,No,Executive,4.0,0.0,9.0
2006,Female,No,33,No,Entertainment,8.0,0.0,4.0
2007,Female,Yes,40,Yes,Doctor,6.0,1.0,3.0
2008,Female,Yes,48,No,Artist,5.0,1.0,7.0
2009,Male,Yes,42,No,Executive,0.0,2.0,5.0
2010,Male,No,56,Yes,Artist,1.0,0.0,1.0
2011,Female,No,51,Yes,Engineer,3.0,0.0,1.0
2013,Female,No,25,Yes,Doctor,7.0,0.0,3.0
2014,Female,Yes,51,No,Artist,9.0,2.0,2.0
2015,Female,Yes,26,Yes,Healthcare,,1.0,2.0
2016,Female,No,35,Yes,Doctor,0.0,0.0,1.0
2017,Female,Yes,25,Yes,Doctor,1.0,0.0,3.0
2018,Male,No,30,No,Healthcare,6.0,0.0,3.0
2019,Female,No,41,Yes,Healthcare,9.0,0.0,1.0
2021,Female,Yes,40,Yes,Artist,8.0,2.0,5.0
2022,Male,No,36,Yes,Entertainment,13.0,0.0,1.0
2024,Male,Yes,40,Yes,Executive,7.0,2.0,3.0
2025,Female,Yes,40,Yes,Engineer,1.0,1.0,2.0
2026,Male,No,28,Yes,Artist,9.0,0.0,6.0
2027,Female,No,31,Yes,Marketing,8.0,0.0,2.0
2029,Female,No,28,Yes,Engineer,9.0,0.0,5.0
2031,Female,No,30,Yes,Healthcare,1.0,0.0,1.0
2032,Female,No,38,Yes,Artist,9.0,0.0,2.0
2033,Male,Yes,43,Yes,Artist,7.0,0.0,1.0
2034,Male,No,29,Yes,Entertainment,9.0,0.0,1.0
2036,Male,Yes,27,Yes,Healthcare,0.0,0.0,2.0
2040,Female,No,28,Yes,Marketing,9.0,0.0,1.0
2041,Female,No,40,Yes,Artist,3.0,0.0,1.0
2043,Female,Yes,36,No,Marketing,8.0,0.0,2.0
2044,Female,No,51,Yes,Marketing,9.0,0.0,1.0
2045,Male,Yes,45,Yes,Executive,5.0,2.0,4.0
2048,Male,Yes,41,Yes,Artist,2.0,0.0,2.0
2049,Male,Yes,43,Yes,Entertainment,0.0,1.0,4.0
2050,Male,Yes,21,No,Healthcare,1.0,0.0,3.0
2052,Female,No,31,No,Doctor,0.0,0.0,3.0
2053,Female,Yes,42,Yes,Entertainment,6.0,0.0,2.0
2055,Female,Yes,45,Yes,Homemaker,0.0,0.0,1.0
2057,Male,Yes,86,No,Lawyer,0.0,0.0,1.0
2059,Male,Yes,71,No,Executive,,2.0,3.0
2060,Female,Yes,43,No,Entertainment,14.0,0.0,2.0
2062,Male,Yes,47,No,Entertainment,0.0,0.0,2.0
2063,Female,Yes,53,Yes,Artist,0.0,1.0,4.0
2067,Female,Yes,60,Yes,Artist,3.0,0.0,3.0
2068,Female,Yes,45,No,Executive,,0.0,1.0
2069,Female,Yes,42,No,Engineer,0.0,0.0,2.0
2070,Female,Yes,89,Yes,Lawyer,1.0,0.0,1.0
2071,Female,No,23,No,Marketing,4.0,0.0,2.0
2072,Male,Yes,46,Yes,Homemaker,11.0,0.0,1.0
2073,Male,No,22,No,Artist,8.0,0.0,4.0
2074,Female,No,30,No,Healthcare,0.0,0.0,7.0
2075,Male,Yes,58,Yes,Entertainment,0.0,0.0,2.0
2076,Male,Yes,73,Yes,Artist,0.0,1.0,4.0
2077,Female,Yes,71,Yes,Lawyer,0.0,0.0,1.0
2078,Female,Yes,35,No,Engineer,0.0,0.0,5.0
2080,Male,Yes,84,Yes,Lawyer,0.0,0.0,2.0
2081,Male,Yes,47,Yes,Entertainment,1.0,1.0,5.0
2082,Male,Yes,39,No,Executive,0.0,0.0,2.0
2085,Male,No,40,Yes,Artist,3.0,0.0,2.0
2086,Female,No,27,No,Artist,1.0,0.0,6.0
2087,Female,No,23,No,Healthcare,4.0,0.0,4.0
2088,Female,No,21,Yes,Artist,1.0,0.0,2.0
2089,Male,Yes,70,No,Lawyer,2.0,2.0,2.0
2090,Male,Yes,28,Yes,Entertainment,1.0,0.0,2.0
2091,Female,Yes,58,Yes,Homemaker,1.0,0.0,4.0
2092,Female,Yes,27,Yes,Entertainment,0.0,1.0,2.0
2093,Female,Yes,49,No,Engineer,0.0,1.0,5.0
2094,Female,Yes,37,No,Engineer,8.0,1.0,3.0
2096,Female,No,28,No,Doctor,2.0,0.0,4.0
2097,Male,Yes,73,No,Entertainment,0.0,1.0,2.0
2099,Female,Yes,48,Yes,Doctor,8.0,1.0,3.0
2101,Male,Yes,47,No,Artist,1.0,1.0,2.0
2102,Female,Yes,67,Yes,Doctor,0.0,0.0,1.0
2104,Male,Yes,46,Yes,Artist,3.0,1.0,3.0
2105,Female,Yes,52,Yes,Artist,1.0,1.0,4.0
2106,Male,Yes,67,No,Lawyer,1.0,0.0,1.0
2107,Male,Yes,62,Yes,Doctor,0.0,1.0,4.0
2108,Male,Yes,45,Yes,Doctor,8.0,1.0,3.0
2109,Male,Yes,40,Yes,Doctor,1.0,1.0,5.0
2110,Female,Yes,60,Yes,Artist,4.0,1.0,2.0
2111,Female,Yes,37,Yes,Doctor,8.0,1.0,4.0
2112,Male,Yes,69,No,Executive,2.0,2.0,1.0
2113,Female,Yes,58,Yes,Artist,1.0,2.0,4.0
2114,Male,Yes,52,Yes,Artist,1.0,0.0,2.0
2115,Male,No,20,No,Healthcare,2.0,0.0,5.0
2116,Female,Yes,23,No,Healthcare,6.0,0.0,4.0
2117,Male,Yes,66,Yes,Artist,0.0,0.0,1.0
2119,Female,Yes,53,Yes,Artist,0.0,1.0,5.0
2120,Female,Yes,59,Yes,Homemaker,6.0,0.0,1.0
2122,Female,Yes,68,Yes,Engineer,1.0,0.0,2.0
2125,Female,Yes,49,Yes,Artist,0.0,0.0,4.0
2127,Female,No,27,No,Healthcare,1.0,0.0,4.0
2128,Male,Yes,32,Yes,Artist,1.0,0.0,2.0
2131,Male,Yes,72,Yes,Executive,0.0,0.0,2.0
2132,Female,No,32,No,Doctor,1.0,0.0,5.0
2133,Female,No,28,No,Artist,0.0,0.0,2.0
2134,Male,Yes,29,Yes,Healthcare,8.0,0.0,2.0
2136,Female,Yes,52,Yes,Artist,1.0,1.0,5.0
2139,Female,No,18,No,Healthcare,5.0,0.0,2.0
2142,Female,Yes,48,Yes,Artist,0.0,0.0,3.0
2148,Female,No,30,No,Healthcare,0.0,0.0,3.0
2149,Female,Yes,25,No,Healthcare,0.0,0.0,4.0
2150,Female,No,39,Yes,Engineer,8.0,0.0,2.0
2151,Male,Yes,43,Yes,Entertainment,3.0,0.0,2.0
2152,Female,No,32,No,Engineer,0.0,0.0,1.0
2154,Female,No,30,No,Healthcare,1.0,0.0,3.0
2155,Female,Yes,41,No,Engineer,1.0,0.0,2.0
2157,Male,Yes,66,No,Executive,6.0,0.0,3.0
2158,Female,Yes,67,Yes,Doctor,1.0,0.0,2.0
2159,Male,No,30,Yes,Healthcare,0.0,0.0,2.0
2160,Female,No,39,Yes,Doctor,6.0,0.0,1.0
2161,Female,Yes,52,Yes,Artist,0.0,0.0,4.0
2162,Female,Yes,57,Yes,Artist,0.0,1.0,5.0
2164,Female,Yes,52,No,Homemaker,4.0,2.0,3.0
2165,Male,Yes,61,Yes,Artist,8.0,1.0,2.0
2166,Male,Yes,35,Yes,Entertainment,7.0,0.0,2.0
2168,Female,Yes,45,Yes,Engineer,2.0,2.0,2.0
2170,Female,Yes,45,Yes,Engineer,1.0,1.0,2.0
2171,Female,Yes,55,Yes,Engineer,0.0,1.0,2.0
2172,Female,Yes,49,Yes,Engineer,4.0,1.0,2.0
2174,Female,Yes,39,Yes,Doctor,3.0,2.0,2.0
2176,Male,Yes,43,No,Artist,1.0,1.0,3.0
2177,Male,Yes,50,No,Executive,1.0,1.0,4.0
2178,Male,Yes,37,Yes,Artist,1.0,1.0,4.0
2179,Female,No,37,Yes,Engineer,1.0,0.0,1.0
2180,Male,Yes,63,Yes,Entertainment,0.0,0.0,3.0
2181,Male,Yes,83,Yes,Lawyer,1.0,0.0,2.0
2182,Male,Yes,55,Yes,Artist,1.0,1.0,3.0
2183,Male,Yes,71,Yes,Artist,1.0,0.0,3.0
2185,Female,Yes,49,Yes,Entertainment,2.0,1.0,5.0
2186,Male,Yes,27,No,Doctor,0.0,0.0,4.0
2187,Female,Yes,25,No,Marketing,1.0,0.0,4.0
2188,Male,Yes,42,No,Healthcare,0.0,0.0,2.0
2189,Female,Yes,66,Yes,Artist,4.0,0.0,2.0
2190,Female,No,32,Yes,Healthcare,1.0,0.0,1.0
2191,Female,Yes,32,Yes,Doctor,4.0,0.0,2.0
2192,Female,Yes,37,No,Doctor,8.0,0.0,1.0
2193,Female,Yes,62,Yes,Lawyer,9.0,0.0,5.0
2194,Female,No,33,Yes,Healthcare,3.0,0.0,4.0
2195,Female,Yes,45,Yes,Homemaker,2.0,1.0,2.0
2196,Female,Yes,18,No,Healthcare,5.0,0.0,5.0
2197,Female,Yes,37,Yes,Artist,0.0,1.0,3.0
2198,Male,No,30,Yes,Doctor,4.0,0.0,4.0
2199,Male,No,31,Yes,Entertainment,5.0,0.0,3.0
2202,Female,Yes,36,Yes,Doctor,8.0,0.0,2.0
2203,Male,Yes,61,Yes,Entertainment,0.0,1.0,6.0
2206,Female,Yes,46,Yes,Artist,3.0,2.0,3.0
2207,Male,Yes,48,Yes,Engineer,0.0,1.0,3.0
2210,Female,No,40,No,Engineer,,0.0,1.0
2212,Female,Yes,49,No,Marketing,0.0,0.0,1.0
2214,Female,No,53,Yes,Entertainment,1.0,0.0,1.0
2215,Male,No,29,Yes,Artist,8.0,0.0,1.0
2216,Male,No,23,No,Healthcare,3.0,0.0,4.0
2218,Male,No,38,Yes,Entertainment,0.0,0.0,4.0
2219,Male,No,26,Yes,Doctor,11.0,0.0,2.0
2221,Female,Yes,22,No,Healthcare,1.0,0.0,4.0
2222,Male,Yes,20,No,Entertainment,0.0,0.0,2.0
2223,Male,Yes,36,Yes,Healthcare,0.0,0.0,3.0
2225,Female,No,20,No,Healthcare,7.0,0.0,4.0
2226,Female,No,18,No,Marketing,1.0,0.0,4.0
2227,Male,Yes,32,No,Artist,7.0,1.0,2.0
2232,Male,Yes,37,Yes,Engineer,0.0,1.0,2.0
2233,Female,Yes,35,Yes,Engineer,1.0,0.0,3.0
2234,Male,No,20,No,Healthcare,9.0,0.0,3.0
2235,Male,Yes,58,Yes,Entertainment,2.0,1.0,4.0
2236,Male,No,33,No,Healthcare,8.0,0.0,4.0
2237,Male,Yes,58,Yes,Artist,0.0,0.0,3.0
2239,Male,Yes,50,Yes,Artist,4.0,1.0,2.0
2240,Female,No,51,Yes,Homemaker,0.0,0.0,2.0
2241,Female,No,27,No,Healthcare,8.0,0.0,3.0
2243,Male,Yes,62,No,Executive,1.0,0.0,2.0
2244,Male,Yes,79,Yes,Marketing,0.0,2.0,2.0
2246,Female,No,33,No,Engineer,0.0,0.0,2.0
2248,Female,Yes,29,Yes,Healthcare,1.0,0.0,2.0
2249,Female,Yes,28,No,Healthcare,3.0,0.0,3.0
2253,Male,No,28,Yes,Artist,9.0,0.0,3.0
2254,Female,Yes,48,Yes,Artist,3.0,1.0,4.0
2255,Male,Yes,48,Yes,Doctor,3.0,1.0,2.0
2256,Male,Yes,66,No,Lawyer,0.0,0.0,3.0
2257,Female,Yes,47,Yes,Homemaker,1.0,0.0,4.0
2258,Female,Yes,68,Yes,Artist,1.0,2.0,4.0
2259,Male,Yes,73,Yes,Executive,0.0,2.0,2.0
2260,Female,Yes,59,No,Lawyer,0.0,0.0,1.0
2261,Male,Yes,38,Yes,Doctor,7.0,1.0,2.0
2263,Female,Yes,40,Yes,Engineer,3.0,0.0,2.0
2264,Female,Yes,49,Yes,Engineer,0.0,2.0,2.0
2265,Female,No,33,No,Homemaker,0.0,0.0,2.0
2266,Male,No,18,No,Healthcare,1.0,0.0,2.0
2268,Male,No,22,Yes,Healthcare,1.0,0.0,5.0
2271,Male,Yes,36,Yes,Healthcare,1.0,0.0,1.0
2272,Female,Yes,67,Yes,Artist,0.0,1.0,2.0
2274,Female,No,26,No,Healthcare,2.0,0.0,2.0
2276,Female,Yes,67,Yes,Lawyer,1.0,0.0,2.0
2277,Female,No,29,Yes,Entertainment,1.0,0.0,4.0
2278,Female,Yes,76,Yes,Lawyer,0.0,0.0,2.0
2280,Female,Yes,51,Yes,Homemaker,9.0,1.0,2.0
2282,Male,No,30,No,Doctor,3.0,0.0,2.0
